word,definition,difficulty_level,frequency_score,word_type,first_char,last_char,word_length
아오키라피스,아오키라피스의 뜻,3,30,명사,아,스,6
공맹,공맹의 뜻,2,30,명사,공,맹,2
고속도강,고속도강의 뜻,2,30,명사,고,강,4
경제활동인구,경제활동인구의 뜻,3,30,명사,경,구,6
돌가죽가고일,돌가죽가고일의 뜻,3,30,명사,돌,일,6
골육,골육의 뜻,2,30,명사,골,육,2
은근슬쩍,은근슬쩍의 뜻,2,30,명사,은,쩍,4
은잔,은잔의 뜻,2,30,명사,은,잔,2
게를라호프스키봉,게를라호프스키봉의 뜻,3,30,명사,게,봉,8
돌아가는펭귄드럼,돌아가는펭귄드럼의 뜻,3,30,명사,돌,럼,8
광화학,광화학의 뜻,2,30,명사,광,학,3
열격,열격의 뜻,2,30,명사,열,격,2
독케일,독케일의 뜻,2,30,명사,독,일,3
독수리오형제,독수리오형제의 뜻,3,30,명사,독,제,6
광화학반응,광화학반응의 뜻,2,30,명사,광,응,5
공동판매회사,공동판매회사의 뜻,3,30,명사,공,사,6
은근지다,은근지다의 뜻,2,30,명사,은,다,4
공맹학,공맹학의 뜻,2,30,명사,공,학,3
공기하다,공기하다의 뜻,2,30,명사,공,다,4
은자부,은자부의 뜻,2,30,명사,은,부,3
은자부호,은자부호의 뜻,2,30,명사,은,호,4
은잠,은잠의 뜻,2,30,명사,은,잠,2
어둑하다,어둑하다의 뜻,2,30,명사,어,다,4
어둑다,어둑다의 뜻,2,30,명사,어,다,3
어둑밭,어둑밭의 뜻,2,30,명사,어,밭,3
어둑살,어둑살의 뜻,2,30,명사,어,살,3
고패,고패의 뜻,2,30,명사,고,패,2
관개하다,관개하다의 뜻,2,30,명사,관,다,4
과녁받이,과녁받이의 뜻,2,30,명사,과,이,4
돗키리닥터,돗키리닥터의 뜻,2,30,명사,돗,터,5
광릉용수염,광릉용수염의 뜻,2,30,명사,광,염,5
어른하다,어른하다의 뜻,2,30,명사,어,다,4
은저울,은저울의 뜻,2,30,명사,은,울,3
국제입찰,국제입찰의 뜻,2,30,명사,국,찰,4
규환지옥,규환지옥의 뜻,2,30,명사,규,옥,4
광복절,광복절의 뜻,2,30,명사,광,절,3
국제학생동맹,국제학생동맹의 뜻,3,30,명사,국,맹,6
은작,은작의 뜻,2,30,명사,은,작,2
어둑,어둑의 뜻,2,30,명사,어,둑,2
은장홈,은장홈의 뜻,2,30,명사,은,홈,3
어울림,어울림의 뜻,2,30,명사,어,림,3
돌살이,돌살이의 뜻,2,30,명사,돌,이,3
어둑새벽,어둑새벽의 뜻,2,30,명사,어,벽,4
쇄미,쇄미의 뜻,2,30,명사,쇄,미,2
원제목,원제목의 뜻,2,30,명사,원,목,3
고화질화텔레비전,고화질화텔레비전의 뜻,3,30,명사,고,전,8
교통영향평가제,교통영향평가제의 뜻,3,30,명사,교,제,7
군중행동,군중행동의 뜻,2,30,명사,군,동,4
어울다,어울다의 뜻,2,30,명사,어,다,3
은적하다,은적하다의 뜻,2,30,명사,은,다,4
을라,을라의 뜻,2,30,명사,을,라,2
웨우르다,웨우르다의 뜻,2,30,명사,웨,다,4
웨웨치다,웨웨치다의 뜻,2,30,명사,웨,다,4
웨이드식,웨이드식의 뜻,2,30,명사,웨,식,4
군성,군성의 뜻,2,30,명사,군,성,2
출품하다,출품하다의 뜻,2,30,명사,출,다,4
웨이수이강,웨이수이강의 뜻,2,30,명사,웨,강,5
웨이수이분지,웨이수이분지의 뜻,3,30,명사,웨,지,6
어울러쓰다,어울러쓰다의 뜻,2,30,명사,어,다,5
구설부득,구설부득의 뜻,2,30,명사,구,득,4
귀속주의,귀속주의의 뜻,2,30,명사,귀,의,4
구기본하다,구기본하다의 뜻,2,30,명사,구,다,5
극한개념,극한개념의 뜻,2,30,명사,극,념,4
기측체의,기측체의의 뜻,2,30,명사,기,의,4
어른거리다,어른거리다의 뜻,2,30,명사,어,다,5
청백하다,청백하다의 뜻,2,30,명사,청,다,4
웨이스트니퍼,웨이스트니퍼의 뜻,3,30,명사,웨,퍼,6
배기갱,배기갱의 뜻,2,30,명사,배,갱,3
광릉제비꽃,광릉제비꽃의 뜻,2,30,명사,광,꽃,5
은적,은적의 뜻,2,30,명사,은,적,2
억년,억년의 뜻,2,30,명사,억,년,2
웨이스트볼,웨이스트볼의 뜻,2,30,명사,웨,볼,5
동시소속,동시소속의 뜻,2,30,명사,동,속,4
국제협동조합동맹,국제협동조합동맹의 뜻,3,30,명사,국,맹,8
웨이드자일스방식,웨이드자일스방식의 뜻,3,30,명사,웨,식,8
국제신탁통치제도,국제신탁통치제도의 뜻,3,30,명사,국,도,8
동미러,동미러의 뜻,2,30,명사,동,러,3
규수상사곡,규수상사곡의 뜻,2,30,명사,규,곡,5
위령,위령의 뜻,2,30,명사,위,령,2
동방신기,동방신기의 뜻,2,30,명사,동,기,4
아이스,아이스의 뜻,2,30,명사,아,스,3
어지럽히다,어지럽히다의 뜻,2,30,명사,어,다,5
여좌히,여좌히의 뜻,2,30,명사,여,히,3
일액,일액의 뜻,2,30,명사,일,액,2
경무장,경무장의 뜻,2,30,명사,경,장,3
곡우살굴비,곡우살굴비의 뜻,2,30,명사,곡,비,5
인조남,인조남의 뜻,2,30,명사,인,남,3
경내공,경내공의 뜻,2,30,명사,경,공,3
고려푸른사기합,고려푸른사기합의 뜻,3,30,명사,고,합,7
계상하다,계상하다의 뜻,2,30,명사,계,다,4
고무작,고무작의 뜻,2,30,명사,고,작,3
격수벽,격수벽의 뜻,2,30,명사,격,벽,3
계절관세,계절관세의 뜻,2,30,명사,계,세,4
교수형태,교수형태의 뜻,2,30,명사,교,태,4
고태의연,고태의연의 뜻,2,30,명사,고,연,4
계통발생,계통발생의 뜻,2,30,명사,계,생,4
결계하다,결계하다의 뜻,2,30,명사,결,다,4
계통출하,계통출하의 뜻,2,30,명사,계,하,4
인조대리석,인조대리석의 뜻,2,30,명사,인,석,5
이집트쥐,이집트쥐의 뜻,2,30,명사,이,쥐,4
일안만강,일안만강의 뜻,2,30,명사,일,강,4
일안만강하다,일안만강하다의 뜻,3,30,명사,일,다,6
일애하다,일애하다의 뜻,2,30,명사,일,다,4
일야간,일야간의 뜻,2,30,명사,일,간,3
그물장치물,그물장치물의 뜻,2,30,명사,그,물,5
엎지르다,엎지르다의 뜻,2,30,명사,엎,다,4
국소징험,국소징험의 뜻,2,30,명사,국,험,4
동챙이,동챙이의 뜻,2,30,명사,동,이,3
일야,일야의 뜻,2,30,명사,일,야,2
경년,경년의 뜻,2,30,명사,경,년,2
어른값,어른값의 뜻,2,30,명사,어,값,3
고달사지쌍사자석등,고달사지쌍사자석등의 뜻,3,30,명사,고,등,9
여죄,여죄의 뜻,2,30,명사,여,죄,2
고결,고결의 뜻,2,30,명사,고,결,2
역전동력,역전동력의 뜻,2,30,명사,역,력,4
계통론,계통론의 뜻,2,30,명사,계,론,3
동탁군,동탁군의 뜻,2,30,명사,동,군,3
동쪽의에덴,동쪽의에덴의 뜻,2,30,명사,동,덴,5
괴란,괴란의 뜻,2,30,명사,괴,란,2
역전패,역전패의 뜻,2,30,명사,역,패,3
인행하다,인행하다의 뜻,2,30,명사,인,다,4
고사반,고사반의 뜻,2,30,명사,고,반,3
과태약관,과태약관의 뜻,2,30,명사,과,관,4
구명기,구명기의 뜻,2,30,명사,구,기,3
공명주의,공명주의의 뜻,2,30,명사,공,의,4
공그르다,공그르다의 뜻,2,30,명사,공,다,4
굄새,굄새의 뜻,2,30,명사,굄,새,2
은동곳,은동곳의 뜻,2,30,명사,은,곳,3
역전사효소,역전사효소의 뜻,2,30,명사,역,소,5
은두구리,은두구리의 뜻,2,30,명사,은,리,4
곡격견마,곡격견마의 뜻,2,30,명사,곡,마,4
은두화,은두화의 뜻,2,30,명사,은,화,3
에틸렌옥시드,에틸렌옥시드의 뜻,3,30,명사,에,드,6
은두화서,은두화서의 뜻,2,30,명사,은,서,4
고실고실,고실고실의 뜻,2,30,명사,고,실,4
역전승하다,역전승하다의 뜻,2,30,명사,역,다,5
두까비,두까비의 뜻,2,30,명사,두,비,3
공공적적하다,공공적적하다의 뜻,3,30,명사,공,다,6
유체저항,유체저항의 뜻,2,30,명사,유,항,4
두근두근비밀친구,두근두근비밀친구의 뜻,3,30,명사,두,구,8
곡마,곡마의 뜻,2,30,명사,곡,마,2
교열,교열의 뜻,2,30,명사,교,열,2
두근두근프리큐어,두근두근프리큐어의 뜻,3,30,명사,두,어,8
두개도스,두개도스의 뜻,2,30,명사,두,스,4
구기자나무,구기자나무의 뜻,2,30,명사,구,무,5
역전류,역전류의 뜻,2,30,명사,역,류,3
동화총사아카즈킨,동화총사아카즈킨의 뜻,3,30,명사,동,킨,8
되살아나는하늘,되살아나는하늘의 뜻,3,30,명사,되,늘,7
역전서,역전서의 뜻,2,30,명사,역,서,3
자기황,자기황의 뜻,2,30,명사,자,황,3
고병,고병의 뜻,2,30,명사,고,병,2
인향,인향의 뜻,2,30,명사,인,향,2
역전습곡,역전습곡의 뜻,2,30,명사,역,곡,4
구장동,구장동의 뜻,2,30,명사,구,동,3
국민정신,국민정신의 뜻,2,30,명사,국,신,4
국지화,국지화의 뜻,2,30,명사,국,화,3
국지화하다,국지화하다의 뜻,2,30,명사,국,다,5
은둔,은둔의 뜻,2,30,명사,은,둔,2
유체정역학,유체정역학의 뜻,2,30,명사,유,학,5
유용하다,유용하다의 뜻,2,30,명사,유,다,4
역전패하다,역전패하다의 뜻,2,30,명사,역,다,5
곱아들다,곱아들다의 뜻,2,30,명사,곱,다,4
국채법,국채법의 뜻,2,30,명사,국,법,3
역절하다,역절하다의 뜻,2,30,명사,역,다,4
여행용,여행용의 뜻,2,30,명사,여,용,3
여행자수표,여행자수표의 뜻,2,30,명사,여,표,5
겸수하다,겸수하다의 뜻,2,30,명사,겸,다,4
전차후옹하다,전차후옹하다의 뜻,3,30,명사,전,다,6
격파되다,격파되다의 뜻,2,30,명사,격,다,4
계단쐐기,계단쐐기의 뜻,2,30,명사,계,기,4
곧은밸빠지기,곧은밸빠지기의 뜻,3,30,명사,곧,기,6
어찌자리,어찌자리의 뜻,2,30,명사,어,리,4
구수히,구수히의 뜻,2,30,명사,구,히,3
디멘션위치,디멘션위치의 뜻,2,30,명사,디,치,5
근저,근저의 뜻,2,30,명사,근,저,2
근영,근영의 뜻,2,30,명사,근,영,2
국제전기통신연합,국제전기통신연합의 뜻,3,30,명사,국,합,8
두사람은프리큐어,두사람은프리큐어의 뜻,3,30,명사,두,어,8
군무,군무의 뜻,2,30,명사,군,무,2
두르쿤,두르쿤의 뜻,2,30,명사,두,쿤,3
두르보,두르보의 뜻,2,30,명사,두,보,3
두빅굴,두빅굴의 뜻,2,30,명사,두,굴,3
기관차끌힘,기관차끌힘의 뜻,2,30,명사,기,힘,5
역절,역절의 뜻,2,30,명사,역,절,2
궁정,궁정의 뜻,2,30,명사,궁,정,2
격술,격술의 뜻,2,30,명사,격,술,2
금시작비,금시작비의 뜻,2,30,명사,금,비,4
주자서절요,주자서절요의 뜻,2,30,명사,주,요,5
착체크로마토그라프법,착체크로마토그라프법의 뜻,3,30,명사,착,법,10
둠해머,둠해머의 뜻,2,30,명사,둠,머,3
골판횟대,골판횟대의 뜻,2,30,명사,골,대,4
곡파무,곡파무의 뜻,2,30,명사,곡,무,3
고층단면도,고층단면도의 뜻,2,30,명사,고,도,5
고무칠,고무칠의 뜻,2,30,명사,고,칠,3
여행자신용장,여행자신용장의 뜻,3,30,명사,여,장,6
징지하다,징지하다의 뜻,2,30,명사,징,다,4
근육형,근육형의 뜻,2,30,명사,근,형,3
여행증,여행증의 뜻,2,30,명사,여,증,3
엄연곡,엄연곡의 뜻,2,30,명사,엄,곡,3
뒤틀린황천,뒤틀린황천의 뜻,2,30,명사,뒤,천,5
듀얼파이렛,듀얼파이렛의 뜻,2,30,명사,듀,렛,5
고리다,고리다의 뜻,2,30,명사,고,다,3
공안국,공안국의 뜻,2,30,명사,공,국,3
엎은글자,엎은글자의 뜻,2,30,명사,엎,자,4
엎은손끝,엎은손끝의 뜻,2,30,명사,엎,끝,4
엎은자,엎은자의 뜻,2,30,명사,엎,자,3
엎읏질그다,엎읏질그다의 뜻,2,30,명사,엎,다,5
엎이다,엎이다의 뜻,2,30,명사,엎,다,3
엎자치,엎자치의 뜻,2,30,명사,엎,치,3
엎쥐다,엎쥐다의 뜻,2,30,명사,엎,다,3
척뚝하다,척뚝하다의 뜻,2,30,명사,척,다,4
에틸모르핀,에틸모르핀의 뜻,2,30,명사,에,핀,5
공저,공저의 뜻,2,30,명사,공,저,2
고공답주인가,고공답주인가의 뜻,3,30,명사,고,가,6
격물,격물의 뜻,2,30,명사,격,물,2
엄영,엄영의 뜻,2,30,명사,엄,영,2
착칼,착칼의 뜻,2,30,명사,착,칼,2
듀얼패러렐룬룬이야기,듀얼패러렐룬룬이야기의 뜻,3,30,명사,듀,기,10
고정자,고정자의 뜻,2,30,명사,고,자,3
두코,두코의 뜻,2,30,명사,두,코,2
듀얼블레이드,듀얼블레이드의 뜻,3,30,명사,듀,드,6
둔타,둔타의 뜻,2,30,명사,둔,타,2
계품환방,계품환방의 뜻,2,30,명사,계,방,4
엎쳐뵈다,엎쳐뵈다의 뜻,2,30,명사,엎,다,4
듀오플로,듀오플로의 뜻,2,30,명사,듀,로,4
디스럽터,디스럽터의 뜻,2,30,명사,디,터,4
공중세균,공중세균의 뜻,2,30,명사,공,균,4
과묵하다,과묵하다의 뜻,2,30,명사,과,다,4
광고심리학,광고심리학의 뜻,2,30,명사,광,학,5
엎치다,엎치다의 뜻,2,30,명사,엎,다,3
에틸바닐린,에틸바닐린의 뜻,2,30,명사,에,린,5
에틸섬유소,에틸섬유소의 뜻,2,30,명사,에,소,5
에틸셀룰로오스,에틸셀룰로오스의 뜻,3,30,명사,에,스,7
에틸아세틸렌,에틸아세틸렌의 뜻,3,30,명사,에,렌,6
에틸탄산키니네,에틸탄산키니네의 뜻,3,30,명사,에,네,7
디베이스,디베이스의 뜻,2,30,명사,디,스,4
구생신,구생신의 뜻,2,30,명사,구,신,3
총망라되다,총망라되다의 뜻,2,30,명사,총,다,5
듀얼비틀,듀얼비틀의 뜻,2,30,명사,듀,틀,4
에틸페놀,에틸페놀의 뜻,2,30,명사,에,놀,4
드래고너트,드래고너트의 뜻,2,30,명사,드,트,5
과문,과문의 뜻,2,30,명사,과,문,2
공중서커스,공중서커스의 뜻,2,30,명사,공,스,5
라벤홀트암살자,라벤홀트암살자의 뜻,3,30,명사,라,자,7
구조이성질체,구조이성질체의 뜻,3,30,명사,구,체,6
관향,관향의 뜻,2,30,명사,관,향,2
교육적,교육적의 뜻,2,30,명사,교,적,3
라무네,라무네의 뜻,2,30,명사,라,네,3
곤수,곤수의 뜻,2,30,명사,곤,수,2
듀나스,듀나스의 뜻,2,30,명사,듀,스,3
디멘션,디멘션의 뜻,2,30,명사,디,션,3
과일군,과일군의 뜻,2,30,명사,과,군,3
듀얼버크,듀얼버크의 뜻,2,30,명사,듀,크,4
듀크,듀크의 뜻,2,30,명사,듀,크,2
듀란,듀란의 뜻,2,30,명사,듀,란,2
뚜꾸리,뚜꾸리의 뜻,2,30,명사,뚜,리,3
군마대왕,군마대왕의 뜻,2,30,명사,군,왕,4
철짱하다,철짱하다의 뜻,2,30,명사,철,다,4
지벅거리다,지벅거리다의 뜻,2,30,명사,지,다,5
라비린시아,라비린시아의 뜻,2,30,명사,라,아,5
겸설서,겸설서의 뜻,2,30,명사,겸,서,3
격막,격막의 뜻,2,30,명사,격,막,2
겨된장,겨된장의 뜻,2,30,명사,겨,장,3
견첩록,견첩록의 뜻,2,30,명사,견,록,3
곱삭,곱삭의 뜻,2,30,명사,곱,삭,2
골절증,골절증의 뜻,2,30,명사,골,증,3
곱돌냄비,곱돌냄비의 뜻,2,30,명사,곱,비,4
국립도서관,국립도서관의 뜻,2,30,명사,국,관,5
염색가,염색가의 뜻,2,30,명사,염,가,3
첨예하다,첨예하다의 뜻,2,30,명사,첨,다,4
라디오해머,라디오해머의 뜻,2,30,명사,라,머,5
체것,체것의 뜻,2,30,명사,체,것,2
라이딩스타,라이딩스타의 뜻,2,30,명사,라,타,5
라바나,라바나의 뜻,2,30,명사,라,나,3
겸선,겸선의 뜻,2,30,명사,겸,선,2
총망히,총망히의 뜻,2,30,명사,총,히,3
라녹스,라녹스의 뜻,2,30,명사,라,스,3
첨언,첨언의 뜻,2,30,명사,첨,언,2
라스트엑자일,라스트엑자일의 뜻,3,30,명사,라,일,6
청조개,청조개의 뜻,2,30,명사,청,개,3
라이딘,라이딘의 뜻,2,30,명사,라,딘,3
곡언법,곡언법의 뜻,2,30,명사,곡,법,3
곱살,곱살의 뜻,2,30,명사,곱,살,2
라세느의별,라세느의별의 뜻,2,30,명사,라,별,5
교법사,교법사의 뜻,2,30,명사,교,사,3
교변,교변의 뜻,2,30,명사,교,변,2
치즐,치즐의 뜻,2,30,명사,치,즐,2
과두,과두의 뜻,2,30,명사,과,두,2
철찰,철찰의 뜻,2,30,명사,철,찰,2
렉사이,렉사이의 뜻,2,30,명사,렉,이,3
균치,균치의 뜻,2,30,명사,균,치,2
라비오,라비오의 뜻,2,30,명사,라,오,3
구검,구검의 뜻,2,30,명사,구,검,2
렌탈마법사,렌탈마법사의 뜻,2,30,명사,렌,사,5
라바돈의죽음모자,라바돈의죽음모자의 뜻,3,30,명사,라,자,8
렝가,렝가의 뜻,2,30,명사,렝,가,2
겨대,겨대의 뜻,2,30,명사,겨,대,2
고전경제학파,고전경제학파의 뜻,3,30,명사,고,파,6
철차각,철차각의 뜻,2,30,명사,철,각,3
출필곡,출필곡의 뜻,2,30,명사,출,곡,3
골괭이,골괭이의 뜻,2,30,명사,골,이,3
고정불변,고정불변의 뜻,2,30,명사,고,변,4
골극,골극의 뜻,2,30,명사,골,극,2
계선거,계선거의 뜻,2,30,명사,계,거,3
공시의원칙,공시의원칙의 뜻,2,30,명사,공,칙,5
공정석,공정석의 뜻,2,30,명사,공,석,3
염색공,염색공의 뜻,2,30,명사,염,공,3
염색공업,염색공업의 뜻,2,30,명사,염,업,4
염색공정,염색공정의 뜻,2,30,명사,염,정,4
염색기,염색기의 뜻,2,30,명사,염,기,3
염색립,염색립의 뜻,2,30,명사,염,립,3
공벽,공벽의 뜻,2,30,명사,공,벽,2
마라카치,마라카치의 뜻,2,30,명사,마,치,4
리아해그리,리아해그리의 뜻,2,30,명사,리,리,5
공동피고,공동피고의 뜻,2,30,명사,공,고,4
염퇴하다,염퇴하다의 뜻,2,30,명사,염,다,4
렌파드,렌파드의 뜻,2,30,명사,렌,드,3
공동플로트,공동플로트의 뜻,2,30,명사,공,트,5
출하,출하의 뜻,2,30,명사,출,하,2
규범적책임론,규범적책임론의 뜻,3,30,명사,규,론,6
고정비율,고정비율의 뜻,2,30,명사,고,율,4
공매,공매의 뜻,2,30,명사,공,매,2
그라운드룰,그라운드룰의 뜻,2,30,명사,그,룰,5
리스튼,리스튼의 뜻,2,30,명사,리,튼,3
청백,청백의 뜻,2,30,명사,청,백,2
소나무잎말이벌레,소나무잎말이벌레의 뜻,3,30,명사,소,레,8
렌트라,렌트라의 뜻,2,30,명사,렌,라,3
염파,염파의 뜻,2,30,명사,염,파,2
마를렌,마를렌의 뜻,2,30,명사,마,렌,3
렌드블랙핸드,렌드블랙핸드의 뜻,3,30,명사,렌,드,6
리안드리의고통,리안드리의고통의 뜻,3,30,명사,리,통,7
연구자,연구자의 뜻,2,30,명사,연,자,3
공현,공현의 뜻,2,30,명사,공,현,2
마그마그,마그마그의 뜻,2,30,명사,마,그,4
